Primary ID,Secondary ID,TCA [hours],Miss Distance [m],Radial [m],Tangential [m],Normal [m],Relative Velocity [m/s]
52373,92009,77.41883226941029,4777.986983409703,-807.4875887380731,4707.688138357703,-121.63798597768087,399.948288794589
52373,92006,12.41112386011415,11095.509250219931,-940.6311678606987,11051.399593010148,303.4889839519344,421.7947513919665
52373,92001,23.40659783191151,4118.13234771481,-1212.5706340525564,-3935.5624331899166,-5.9012873793551535,175.63769921456534
52373,92008,93.3821400455965,2845.0029265797116,1460.504083300178,-2439.7773091851,91.95736238140069,411.3084165467377
52373,92003,167.2249274442262,286775.43669535994,-8891.046186850872,-286433.86788715346,-10804.615528670009,762.3888370869573
52373,90008,47.51630282057656,12438.72220106064,-2299.241994023665,26.472555106652592,-12224.344377180441,15190.369754805788
52373,97006,118.61140883750386,9029.018685253875,-1845.4391031246387,46.85593249956469,8838.288151950681,15190.098329072911
52373,97001,128.1959411425723,12850.225457001216,1678.6835342250756,681.0665597295078,12721.88917688336,15166.891726667127
52373,92004,116.64882754580842,110150.71384693804,-1539.3885770257475,-110054.6018157565,-4335.281187447767,638.6083078426158
52373,92002,166.74296501523918,309966.8536726223,-6251.20744237375,309595.37887916266,-13822.957638832857,715.0519182178189
52373,92007,140.2391436428163,5689.711598252211,-3280.42457186646,-4646.327449102217,-152.55797356997113,621.7167836503663
